t,n_grads,f,comm_rounds,var_error
90.0,2962960.0,0.5845701369031594,180.0,1.1490610198669202
91.0,2995520.0,0.582304524666553,182.0,1.148354038087874
92.0,3028080.0,0.5801198919662198,184.0,1.1476544381413347
93.0,3060640.0,0.5780122744808,186.0,1.146961973328084
94.0,3093200.0,0.5759779222155827,188.0,1.1462764079562229
95.0,3125760.0,0.5740132872612121,190.0,1.1455975168012362
96.0,3158320.0,0.5721150122589489,192.0,1.1449250845930166
97.0,3190880.0,0.5702799195351003,194.0,1.1442589055286467
98.0,3223440.0,0.5685050008684502,196.0,1.1435987828097685
99.0,3256000.0,0.566787407855856,198.0,1.1429445282033857
100.0,3288560.0,0.5651244428425796,200.0,1.1422959616249915
101.0,3321120.0,0.5635135503853592,202.0,1.1416529107429325
102.0,3353680.0,0.5619523092176818,204.0,1.141015210602975
103.0,3386240.0,0.5604384246881863,206.0,1.1403827032720606
104.0,3418800.0,0.5589697216445554,208.0,1.139755237500293
105.0,3451360.0,0.5575441377366924,210.0,1.1391326684002263
106.0,3483920.0,0.5561597171143485,212.0,1.1385148571425687
107.0,3516480.0,0.5548146044957222,214.0,1.1379016706674592
108.0,3549040.0,0.553507039584842,216.0,1.1372929814105062
109.0,3581600.0,0.5522353518168018,218.0,1.1366886670428193
110.0,3614160.0,0.5509979554111067,220.0,1.1360886102243013
111.0,3646720.0,0.5497933447145388,222.0,1.1354926983695055
112.0,3679280.0,0.548620089816038,224.0,1.1349008234253923
113.0,3711840.0,0.5474768324171341,226.0,1.1343128816603614
114.0,3744400.0,0.546362281942446,228.0,1.1337287734639587
115.0,3776960.0,0.5452752118757042,230.0,1.1331484031566947
116.0,3809520.0,0.544214456307624,232.0,1.1325716788094382
117.0,3842080.0,0.5431789066828008,234.0,1.1319985120718754
118.0,3874640.0,0.5421675087335769,236.0,1.131428818009557
119.0,3907200.0,0.5411792595895756,238.0,1.1308625149490772
120.0,3939760.0,0.5402132050522915,240.0,1.130299524330947
121.0,3972320.0,0.5392684370247849,242.0,1.1297397705697683
122.0,4004880.0,0.538344091087142,244.0,1.1291831809213084
123.0,4037440.0,0.5374393442089482,246.0,1.1286296853561202
